transaction_id,product_id,product_name,category,brand,price,rack_id,aisle_id
T00114,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00115,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00116,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00116,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00116,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00116,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00116,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00117,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00117,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00117,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00117,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00118,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00119,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00119,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00119,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00119,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00120,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00120,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00121,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00122,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00122,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00123,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00123,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00123,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00123,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00124,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00125,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00126,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00126,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00126,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00127,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00127,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00127,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00127,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00127,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00128,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00128,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00128,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00129,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00129,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00129,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00129,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00130,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00130,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00131,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00131,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00131,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00131,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00132,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00132,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00133,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00133,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00134,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00134,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00134,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00134,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00135,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00135,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00135,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00135,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00135,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00136,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00136,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00136,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00136,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00137,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00138,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00138,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00139,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00139,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00139,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00139,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00140,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00140,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00140,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00140,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00141,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00141,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00141,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00141,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00142,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00143,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00143,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00143,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00144,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00144,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00144,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00144,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00145,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00145,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00145,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00145,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00145,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00146,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00146,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00146,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00146,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00146,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00147,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00147,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00147,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00147,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00148,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00148,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00148,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00149,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00149,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00149,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00149,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00150,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00150,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00150,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00151,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00151,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00152,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00152,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00152,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00152,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00153,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00153,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00153,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00154,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00154,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00155,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00155,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00155,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00155,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00156,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00156,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00157,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00157,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00158,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00158,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00159,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00159,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00159,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00159,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00160,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00161,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00161,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00161,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00162,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00162,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00162,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00163,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00163,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00164,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00164,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00164,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00165,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00165,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00166,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00166,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00166,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00166,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00166,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00167,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00167,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00167,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00167,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00168,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00168,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00168,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00168,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00168,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00169,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00169,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00169,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00170,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00170,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00171,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00171,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00171,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00172,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00172,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00172,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00172,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00173,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00173,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00173,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00174,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00174,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00174,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00174,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00174,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00175,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00175,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00175,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00175,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00175,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00176,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00176,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00176,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00176,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00177,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00178,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00178,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00178,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00178,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00179,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00179,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00179,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00179,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00179,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00180,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00180,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00180,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00181,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00181,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00181,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00181,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00181,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00182,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00183,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00183,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00183,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00183,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00183,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00184,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00184,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00184,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00184,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00185,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00185,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00186,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00186,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00186,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00186,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00187,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00187,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00187,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00188,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00189,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00190,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00190,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00190,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00190,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00190,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00191,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00192,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00192,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00192,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00192,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00192,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00193,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00193,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00193,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00193,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00193,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00194,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00194,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00194,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00194,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00194,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00195,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00196,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00196,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00197,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00197,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00197,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00198,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00198,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00198,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00198,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00199,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00199,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00199,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00199,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00199,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00200,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00201,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00201,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00201,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00201,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00202,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00202,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00203,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00203,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00204,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00204,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00204,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00204,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00205,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00206,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00206,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00206,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00206,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00207,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00208,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00208,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00208,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00208,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00209,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00209,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00209,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00209,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00209,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00210,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00210,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00210,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00210,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00211,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00212,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00213,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00214,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00214,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00214,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00214,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00214,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00215,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T00215,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T00215,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T00215,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T00215,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00216,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T00216,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00216,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00216,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T00216,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T00217,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T00218,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00218,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00219,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T00219,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T00219,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
