product,recommended_with,antecedents_list,consequents_list,num_antecedents,num_consequents,confidence,lift,support,leverage,conviction
"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",JBL C200 Bass Earphones,"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",['JBL C200 Bass Earphones'],2,1,0.2894248608534323,0.9463483188668085,0.026,-0.001474027777777779,0.9769081810269798
"Anker PowerCore 10K Powerbank, JBL C200 Bass Earphones",Amazfit Bip U Pro Smartwatch,"['Anker PowerCore 10K Powerbank', 'JBL C200 Bass Earphones']",['Amazfit Bip U Pro Smartwatch'],2,1,0.2708333333333333,0.9118967452300786,0.026,-0.0025120000000000003,0.9641142857142857
Amazfit Bip U Pro Smartwatch,"Anker PowerCore 10K Powerbank, JBL C200 Bass Earphones",['Amazfit Bip U Pro Smartwatch'],"['Anker PowerCore 10K Powerbank', 'JBL C200 Bass Earphones']",1,2,0.08754208754208755,0.9118967452300786,0.026,-0.0025120000000000003,0.9907306273062731
JBL C200 Bass Earphones,"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",['JBL C200 Bass Earphones'],"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",1,2,0.08501362397820163,0.9463483188668085,0.026,-0.001474027777777779,0.9947324796505858
Anker PowerCore 10K Powerbank,"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones",['Anker PowerCore 10K Powerbank'],"['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']",1,2,0.08637873754152824,0.9060706735125339,0.026,-0.0026953333333333343,0.9901987878787878
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet",Anker PowerCore 10K Powerbank,"['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']",['Anker PowerCore 10K Powerbank'],2,1,0.30492424242424243,1.0130373502466525,0.026833333333333334,0.0003453333333333364,1.0056457765667577
"Anker PowerCore 10K Powerbank, Lenovo Tab M10 Tablet",Amazfit Bip U Pro Smartwatch,"['Anker PowerCore 10K Powerbank', 'Lenovo Tab M10 Tablet']",['Amazfit Bip U Pro Smartwatch'],2,1,0.309021113243762,1.0404751287668756,0.026833333333333334,0.0010438333333333341,1.0173972222222223
"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",Lenovo Tab M10 Tablet,"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",['Lenovo Tab M10 Tablet'],2,1,0.2987012987012987,1.0206194716445285,0.026833333333333334,0.0005421111111111113,1.008604938271605
Lenovo Tab M10 Tablet,"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",['Lenovo Tab M10 Tablet'],"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",1,2,0.09168564920273348,1.0206194716445285,0.026833333333333334,0.0005421111111111113,1.002039289446186
Amazfit Bip U Pro Smartwatch,"Anker PowerCore 10K Powerbank, Lenovo Tab M10 Tablet",['Amazfit Bip U Pro Smartwatch'],"['Anker PowerCore 10K Powerbank', 'Lenovo Tab M10 Tablet']",1,2,0.09034792368125702,1.0404751287668754,0.026833333333333334,0.0010438333333333341,1.0038636644046885
Anker PowerCore 10K Powerbank,"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet",['Anker PowerCore 10K Powerbank'],"['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']",1,2,0.08914728682170543,1.0130373502466528,0.026833333333333334,0.0003453333333333364,1.0012595744680852
"Amazfit Bip U Pro Smartwatch, Mi Fast Charger 20W",Anker PowerCore 10K Powerbank,"['Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W']",['Anker PowerCore 10K Powerbank'],2,1,0.2546816479400749,0.8461184316946011,0.02266666666666667,-0.0041223333333333285,0.9378542713567839
"Anker PowerCore 10K Powerbank, Mi Fast Charger 20W",Amazfit Bip U Pro Smartwatch,"['Anker PowerCore 10K Powerbank', 'Mi Fast Charger 20W']",['Amazfit Bip U Pro Smartwatch'],2,1,0.27586206896551724,0.9288285150354116,0.02266666666666667,-0.0017368333333333298,0.9708095238095239
"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",Mi Fast Charger 20W,"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",['Mi Fast Charger 20W'],2,1,0.2523191094619666,0.8322785358833424,0.02266666666666667,-0.004567805555555551,0.9319929693961952
Mi Fast Charger 20W,"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",['Mi Fast Charger 20W'],"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",1,2,0.07476635514018692,0.8322785358833423,0.02266666666666667,-0.004567805555555551,0.9837154882154883
Amazfit Bip U Pro Smartwatch,"Anker PowerCore 10K Powerbank, Mi Fast Charger 20W",['Amazfit Bip U Pro Smartwatch'],"['Anker PowerCore 10K Powerbank', 'Mi Fast Charger 20W']",1,2,0.07631874298540967,0.9288285150354118,0.02266666666666667,-0.0017368333333333298,0.9936688942891858
Anker PowerCore 10K Powerbank,"Amazfit Bip U Pro Smartwatch, Mi Fast Charger 20W",['Anker PowerCore 10K Powerbank'],"['Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W']",1,2,0.0753045404208195,0.8461184316946011,0.02266666666666667,-0.0041223333333333285,0.9851892215568863
"Amazfit Bip U Pro Smartwatch, Samsung Galaxy A52 Smartphone",Anker PowerCore 10K Powerbank,"['Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone']",['Anker PowerCore 10K Powerbank'],2,1,0.2693069306930693,0.8947074109404297,0.02266666666666667,-0.0026674999999999963,0.9566260162601627
"Anker PowerCore 10K Powerbank, Samsung Galaxy A52 Smartphone",Amazfit Bip U Pro Smartwatch,"['Anker PowerCore 10K Powerbank', 'Samsung Galaxy A52 Smartphone']",['Amazfit Bip U Pro Smartwatch'],2,1,0.27309236947791166,0.9195029275350561,0.02266666666666667,-0.001984333333333331,0.9671104972375693
"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",Samsung Galaxy A52 Smartphone,"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",['Samsung Galaxy A52 Smartphone'],2,1,0.2523191094619666,0.8562865705722849,0.02266666666666667,-0.0038042222222222227,0.9433614557485526
Samsung Galaxy A52 Smartphone,"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",['Samsung Galaxy A52 Smartphone'],"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",1,2,0.07692307692307693,0.8562865705722849,0.02266666666666667,-0.0038042222222222227,0.9860138888888889
Amazfit Bip U Pro Smartwatch,"Anker PowerCore 10K Powerbank, Samsung Galaxy A52 Smartphone",['Amazfit Bip U Pro Smartwatch'],"['Anker PowerCore 10K Powerbank', 'Samsung Galaxy A52 Smartphone']",1,2,0.07631874298540967,0.9195029275350561,0.02266666666666667,-0.001984333333333331,0.9927667071688944
Anker PowerCore 10K Powerbank,"Amazfit Bip U Pro Smartwatch, Samsung Galaxy A52 Smartphone",['Anker PowerCore 10K Powerbank'],"['Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone']",1,2,0.0753045404208195,0.8947074109404296,0.02266666666666667,-0.0026674999999999963,0.9904161676646706
"Amazfit Bip U Pro Smartwatch, Xiaomi Redmi Note 11 Smartphone",Anker PowerCore 10K Powerbank,"['Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone']",['Anker PowerCore 10K Powerbank'],2,1,0.28825622775800713,0.9576618862392264,0.027,-0.0011936666666666658,0.9820950000000002
"Anker PowerCore 10K Powerbank, Xiaomi Redmi Note 11 Smartphone",Amazfit Bip U Pro Smartwatch,"['Anker PowerCore 10K Powerbank', 'Xiaomi Redmi Note 11 Smartphone']",['Amazfit Bip U Pro Smartwatch'],2,1,0.30566037735849055,1.0291595197255574,0.027,0.0007650000000000018,1.0124728260869564
"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",Xiaomi Redmi Note 11 Smartphone,"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",['Xiaomi Redmi Note 11 Smartphone'],2,1,0.30055658627087195,0.9941232180954971,0.027,-0.00015961111111111384,0.9974597701149424
Xiaomi Redmi Note 11 Smartphone,"Amazfit Bip U Pro Smartwatch, Anker PowerCore 10K Powerbank",['Xiaomi Redmi Note 11 Smartphone'],"['Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank']",1,2,0.08930540242557883,0.9941232180954972,0.027,-0.00015961111111111384,0.9994202986279258
Amazfit Bip U Pro Smartwatch,"Anker PowerCore 10K Powerbank, Xiaomi Redmi Note 11 Smartphone",['Amazfit Bip U Pro Smartwatch'],"['Anker PowerCore 10K Powerbank', 'Xiaomi Redmi Note 11 Smartphone']",1,2,0.09090909090909091,1.0291595197255574,0.027,0.0007650000000000018,1.0028333333333332
Anker PowerCore 10K Powerbank,"Amazfit Bip U Pro Smartwatch, Xiaomi Redmi Note 11 Smartphone",['Anker PowerCore 10K Powerbank'],"['Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone']",1,2,0.08970099667774087,0.9576618862392264,0.027,-0.0011936666666666658,0.9956435523114355
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop",Boat Stone 200 Bluetooth Speaker,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",['Boat Stone 200 Bluetooth Speaker'],2,1,0.24584103512014788,0.8240481624139034,0.022166666666666668,-0.004733055555555556,0.9303962418300653
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop",Amazfit Bip U Pro Smartwatch,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",['Amazfit Bip U Pro Smartwatch'],2,1,0.27708333333333335,0.9329405162738497,0.022166666666666668,-0.001593333333333332,0.972449567723343
"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",Dell Inspiron 3501 Laptop,"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",['Dell Inspiron 3501 Laptop'],2,1,0.2633663366336634,0.9003977320809005,0.022166666666666668,-0.0024520833333333304,0.9604502688172043
Dell Inspiron 3501 Laptop,"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",['Dell Inspiron 3501 Laptop'],"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",1,2,0.07578347578347579,0.9003977320809005,0.022166666666666668,-0.0024520833333333304,0.990929408138101
Amazfit Bip U Pro Smartwatch,"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop",['Amazfit Bip U Pro Smartwatch'],"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",1,2,0.07463524130190798,0.9329405162738497,0.022166666666666668,-0.001593333333333332,0.9942025469981808
Boat Stone 200 Bluetooth Speaker,"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop",['Boat Stone 200 Bluetooth Speaker'],"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",1,2,0.07430167597765364,0.8240481624139034,0.022166666666666668,-0.004733055555555556,0.9828615972641318
"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",HP Pavilion 15 Laptop,"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",['HP Pavilion 15 Laptop'],2,1,0.28118811881188116,0.952641848035735,0.023666666666666666,-0.0011765277777777798,0.9805532598714417
"Amazfit Bip U Pro Smartwatch, HP Pavilion 15 Laptop",Boat Stone 200 Bluetooth Speaker,"['Amazfit Bip U Pro Smartwatch', 'HP Pavilion 15 Laptop']",['Boat Stone 200 Bluetooth Speaker'],2,1,0.26996197718631176,0.9049004821887545,0.023666666666666666,-0.002487222222222224,0.9611371527777778
"Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop",Amazfit Bip U Pro Smartwatch,"['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop']",['Amazfit Bip U Pro Smartwatch'],2,1,0.26247689463955637,0.8837605880119743,0.023666666666666666,-0.0031128333333333355,0.9531904761904763
Amazfit Bip U Pro Smartwatch,"Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop",['Amazfit Bip U Pro Smartwatch'],"['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop']",1,2,0.07968574635241302,0.8837605880119742,0.023666666666666666,-0.0031128333333333355,0.9886115853658536
Boat Stone 200 Bluetooth Speaker,"Amazfit Bip U Pro Smartwatch, HP Pavilion 15 Laptop",['Boat Stone 200 Bluetooth Speaker'],"['Amazfit Bip U Pro Smartwatch', 'HP Pavilion 15 Laptop']",1,2,0.07932960893854749,0.9049004821887545,0.023666666666666666,-0.002487222222222224,0.9909445792880258
HP Pavilion 15 Laptop,"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",['HP Pavilion 15 Laptop'],"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",1,2,0.08018068887634104,0.9526418480357352,0.023666666666666666,-0.0011765277777777798,0.9956665643544096
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones",Boat Stone 200 Bluetooth Speaker,"['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']",['Boat Stone 200 Bluetooth Speaker'],2,1,0.24650349650349648,0.8262687033636753,0.0235,-0.004941111111111115,0.931214230471771
"Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones",Amazfit Bip U Pro Smartwatch,"['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones']",['Amazfit Bip U Pro Smartwatch'],2,1,0.26404494382022475,0.8890402148829116,0.0235,-0.002932999999999998,0.9552213740458018
"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",JBL C200 Bass Earphones,"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",['JBL C200 Bass Earphones'],2,1,0.27920792079207923,0.9129414303828204,0.0235,-0.002240972222222224,0.9630608974358974
JBL C200 Bass Earphones,"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",['JBL C200 Bass Earphones'],"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",1,2,0.0768392370572207,0.9129414303828203,0.0235,-0.002240972222222224,0.9920626721763085
Amazfit Bip U Pro Smartwatch,"Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones",['Amazfit Bip U Pro Smartwatch'],"['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones']",1,2,0.07912457912457913,0.8890402148829115,0.0235,-0.002932999999999998,0.9892760511882999
Boat Stone 200 Bluetooth Speaker,"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones",['Boat Stone 200 Bluetooth Speaker'],"['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']",1,2,0.07877094972067039,0.8262687033636754,0.0235,-0.004941111111111115,0.9820214271275519
"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",Lenovo Tab M10 Tablet,"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",['Lenovo Tab M10 Tablet'],2,1,0.2732673267326733,0.9337152394054895,0.023,-0.0016327777777777816,0.9733060853769301
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet",Boat Stone 200 Bluetooth Speaker,"['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']",['Boat Stone 200 Bluetooth Speaker'],2,1,0.26136363636363635,0.8760792280345352,0.023,-0.0032533333333333338,0.9499487179487179
"Boat Stone 200 Bluetooth Speaker, Lenovo Tab M10 Tablet",Amazfit Bip U Pro Smartwatch,"['Boat Stone 200 Bluetooth Speaker', 'Lenovo Tab M10 Tablet']",['Amazfit Bip U Pro Smartwatch'],2,1,0.2738095238095238,0.9219175885842552,0.023,-0.0019480000000000018,0.9680655737704917
Amazfit Bip U Pro Smartwatch,"Boat Stone 200 Bluetooth Speaker, Lenovo Tab M10 Tablet",['Amazfit Bip U Pro Smartwatch'],"['Boat Stone 200 Bluetooth Speaker', 'Lenovo Tab M10 Tablet']",1,2,0.07744107744107745,0.9219175885842553,0.023,-0.0019480000000000018,0.9928905109489051
Boat Stone 200 Bluetooth Speaker,"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet",['Boat Stone 200 Bluetooth Speaker'],"['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']",1,2,0.07709497206703911,0.8760792280345354,0.023,-0.0032533333333333338,0.9881840193704601
Lenovo Tab M10 Tablet,"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",['Lenovo Tab M10 Tablet'],"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",1,2,0.07858769931662869,0.9337152394054894,0.023,-0.0016327777777777816,0.9939451998351874
"Amazfit Bip U Pro Smartwatch, Mi Fast Charger 20W",Boat Stone 200 Bluetooth Speaker,"['Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W']",['Boat Stone 200 Bluetooth Speaker'],2,1,0.2696629213483146,0.9038980603854121,0.024,-0.002551666666666664,0.9607435897435898
"Boat Stone 200 Bluetooth Speaker, Mi Fast Charger 20W",Amazfit Bip U Pro Smartwatch,"['Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W']",['Amazfit Bip U Pro Smartwatch'],2,1,0.28180039138943247,0.9488228666310858,0.024,-0.0012945000000000005,0.9788365122615804
"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",Mi Fast Charger 20W,"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",['Mi Fast Charger 20W'],2,1,0.2851485148514851,0.9405668439301325,0.024,-0.0015165277777777764,0.9747945521698986
Mi Fast Charger 20W,"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",['Mi Fast Charger 20W'],"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",1,2,0.07916437603078616,0.9405668439301326,0.024,-0.0015165277777777764,0.9945676616915423
Amazfit Bip U Pro Smartwatch,"Boat Stone 200 Bluetooth Speaker, Mi Fast Charger 20W",['Amazfit Bip U Pro Smartwatch'],"['Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W']",1,2,0.08080808080808081,0.9488228666310858,0.024,-0.0012945000000000005,0.9952582417582417
Boat Stone 200 Bluetooth Speaker,"Amazfit Bip U Pro Smartwatch, Mi Fast Charger 20W",['Boat Stone 200 Bluetooth Speaker'],"['Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W']",1,2,0.08044692737430167,0.9038980603854121,0.024,-0.002551666666666664,0.9906986634264885
"Amazfit Bip U Pro Smartwatch, Samsung Galaxy A52 Smartphone",Boat Stone 200 Bluetooth Speaker,"['Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone']",['Boat Stone 200 Bluetooth Speaker'],2,1,0.29504950495049503,0.9889927540240057,0.024833333333333332,-0.000276388888888892,0.9953417602996255
"Boat Stone 200 Bluetooth Speaker, Samsung Galaxy A52 Smartphone",Amazfit Bip U Pro Smartwatch,"['Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone']",['Amazfit Bip U Pro Smartwatch'],2,1,0.2821969696969697,0.9501581471278442,0.024833333333333332,-0.0013026666666666638,0.9793773087071241
"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",Samsung Galaxy A52 Smartphone,"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",['Samsung Galaxy A52 Smartphone'],2,1,0.29504950495049503,1.001299224945119,0.024833333333333332,3.222222222221821e-05,1.0005430711610488
Samsung Galaxy A52 Smartphone,"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",['Samsung Galaxy A52 Smartphone'],"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",1,2,0.0842760180995475,1.001299224945119,0.024833333333333332,3.222222222221821e-05,1.00011941527692
Amazfit Bip U Pro Smartwatch,"Boat Stone 200 Bluetooth Speaker, Samsung Galaxy A52 Smartphone",['Amazfit Bip U Pro Smartwatch'],"['Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone']",1,2,0.08361391694725027,0.9501581471278441,0.024833333333333332,-0.0013026666666666638,0.9952137170851194
Boat Stone 200 Bluetooth Speaker,"Amazfit Bip U Pro Smartwatch, Samsung Galaxy A52 Smartphone",['Boat Stone 200 Bluetooth Speaker'],"['Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone']",1,2,0.08324022346368715,0.9889927540240057,0.024833333333333332,-0.000276388888888892,0.9989894373349583
"Amazfit Bip U Pro Smartwatch, Xiaomi Redmi Note 11 Smartphone",Boat Stone 200 Bluetooth Speaker,"['Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone']",['Boat Stone 200 Bluetooth Speaker'],2,1,0.26156583629893243,0.876756993180779,0.0245,-0.0034438888888888887,0.9502088353413655
"Boat Stone 200 Bluetooth Speaker, Xiaomi Redmi Note 11 Smartphone",Amazfit Bip U Pro Smartwatch,"['Boat Stone 200 Bluetooth Speaker', 'Xiaomi Redmi Note 11 Smartphone']",['Amazfit Bip U Pro Smartwatch'],2,1,0.275797373358349,0.9286106847082457,0.0245,-0.0018834999999999963,0.9707227979274612
"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",Xiaomi Redmi Note 11 Smartphone,"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",['Xiaomi Redmi Note 11 Smartphone'],2,1,0.29108910891089107,0.9628085189996397,0.0245,-0.000946388888888889,0.9841387337057729
Xiaomi Redmi Note 11 Smartphone,"Amazfit Bip U Pro Smartwatch, Boat Stone 200 Bluetooth Speaker",['Xiaomi Redmi Note 11 Smartphone'],"['Amazfit Bip U Pro Smartwatch', 'Boat Stone 200 Bluetooth Speaker']",1,2,0.08103638368246968,0.9628085189996398,0.0245,-0.000946388888888889,0.9965936812637471
Amazfit Bip U Pro Smartwatch,"Boat Stone 200 Bluetooth Speaker, Xiaomi Redmi Note 11 Smartphone",['Amazfit Bip U Pro Smartwatch'],"['Boat Stone 200 Bluetooth Speaker', 'Xiaomi Redmi Note 11 Smartphone']",1,2,0.0824915824915825,0.9286106847082458,0.0245,-0.0018834999999999963,0.9930880733944955
Boat Stone 200 Bluetooth Speaker,"Amazfit Bip U Pro Smartwatch, Xiaomi Redmi Note 11 Smartphone",['Boat Stone 200 Bluetooth Speaker'],"['Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone']",1,2,0.08212290502793296,0.8767569931807789,0.0245,-0.0034438888888888887,0.9874234124568878
